Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
D:\_summer\projekts\20130626\testproject\13\01.bmp;76;52.5013;49.3814;46.4181;637;439;272;267;240;221;205;200;183;105;37;11;11;7;0;0;0;0;0;45.6678;30;53.7808;53.9041;1;0;0;0;0;0;18;0;396;0;66;388;2994;403;0;111;305;3025;274;0;131;332;3107;612;0;0;0;3232;0;2;0
D:\_summer\projekts\20130626\testproject\13\01.bmp;77;76.9969;70.8931;66.1881;994;964;801;705;611;523;468;410;348;345;287;207;166;162;157;153;124;89;87;46.1046;30;55.0381;53.7646;7;5;2;0;0;0;462;0;1605;0;560;285;1394;1494;0;1160;179;1011;2020;0;1331;107;386;2638;0;1158;0;48;0;2;1
D:\_summer\projekts\20130626\testproject\13\01.bmp;78;50.5911;49.7466;47.6165;855;673;532;434;358;290;246;146;140;130;130;92;91;28;15;12;1;0;0;81.8486;60;77.0099;79.6656;2;1;2;0;0;0;0;0;907;0;141;940;1856;663;0;390;915;1876;480;0;464;999;1901;772;0;353;495;2224;0;2;1
D:\_summer\projekts\20130626\testproject\13\01.bmp;79;68.371;65.4326;61.6756;1026;986;886;835;799;739;690;624;559;461;356;341;334;243;233;216;154;131;114;56.1035;30;58.5426;59.1438;13;11;4;2;2;2;853;0;557;0;856;281;2150;743;0;1374;134;1593;1677;0;1535;138;494;2254;0;1196;0;394;1;2;1
D:\_summer\projekts\20130626\testproject\13\01.bmp;80;51.8803;47.9253;44.302;623;491;305;244;198;148;78;12;0;0;0;0;0;0;0;0;0;0;0;28.583;36;19.7525;21.2308;0;0;0;0;0;0;466;0;189;0;0;9;3646;54;0;0;0;3790;77;0;0;0;3767;153;0;0;0;3691;0;2;0
D:\_summer\projekts\20130626\testproject\13\01.bmp;81;53.7929;49.5606;45.9438;565;400;154;141;124;115;88;77;16;16;0;0;0;0;0;0;0;0;0;27.546;36;20.5247;22.198;0;0;0;0;0;0;454;0;80;0;0;11;3753;48;0;0;0;3796;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\13\01.bmp;82;47.1738;45.033;42.5393;649;574;488;425;324;306;195;142;41;0;0;0;0;0;0;0;0;0;0;61.5658;0;67.2292;7.79;0;0;0;0;0;0;285;0;706;0;0;370;2768;686;0;0;358;2800;0;0;0;423;3421;0;0;0;399;3445;0;2;0
D:\_summer\projekts\20130626\testproject\13\01.bmp;83;33.9201;36.3936;36.2763;907;830;593;442;390;201;139;130;90;39;0;0;0;0;0;0;0;0;0;146.457;180;75.884;83.4336;0;0;0;0;0;0;0;0;827;0;0;2148;869;592;0;0;2464;788;274;0;0;2829;741;0;0;0;2750;1094;0;2;0
D:\_summer\projekts\20130626\testproject\13\01.bmp;84;63.0114;56.2276;52.7045;726;567;155;111;88;36;23;23;3;0;0;0;0;0;0;0;0;0;0;27.0479;0;27.267;33.893;0;0;0;0;0;0;417;0;473;0;0;71;3300;746;0;0;56;3042;683;0;0;47;3114;0;0;0;13;3831;0;2;0
D:\_summer\projekts\20130626\testproject\13\01.bmp;85;61.6785;55.4243;51.4001;454;102;39;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.7994;30;9.99243;11.7603;0;0;0;0;0;0;44;0;7;0;0;0;3837;33;0;0;0;3811;46;0;0;0;3798;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\13\01.bmp;86;46.7076;46.0957;44.0578;883;668;455;378;242;146;130;122;10;9;5;4;0;0;0;0;0;0;0;85.9292;30;79.0694;92.4253;3;3;2;0;0;0;437;0;435;0;209;1075;2125;612;0;111;941;2180;1053;0;10;870;1911;432;0;0;836;2576;0;2;1
D:\_summer\projekts\20130626\testproject\13\01.bmp;87;55.596;50.9389;47.7685;925;807;610;527;426;343;202;97;89;70;3;3;0;0;0;0;0;0;0;47.3132;20;57.5688;57.1743;0;0;0;0;0;0;42;0;750;0;6;612;2476;1067;0;15;503;2259;1004;0;0;495;2345;492;0;0;31;3321;0;2;0
D:\_summer\projekts\20130626\testproject\13\01.bmp;88;44.2888;43.5101;41.3327;820;730;527;490;454;370;324;184;98;54;53;23;11;0;0;0;0;0;0;75.9646;0;75.2395;90.1615;0;0;0;0;0;0;0;0;550;0;0;1032;2262;653;0;0;913;2278;781;0;0;952;2111;149;0;0;471;3224;0;2;1
D:\_summer\projekts\20130626\testproject\13\01.bmp;89;70.6238;66.448;62.1311;1009;954;800;765;717;539;480;415;323;316;284;227;179;140;130;108;103;54;53;43.0728;30;42.343;42.3401;19;11;5;0;0;0;460;0;613;0;872;100;2259;511;0;1465;32;1836;1755;0;1524;11;554;1776;0;1645;0;423;1;1;1
D:\_summer\projekts\20130626\testproject\13\01.bmp;90;49.4069;46.0978;42.5702;717;568;496;474;361;264;30;0;0;0;0;0;0;0;0;0;0;0;0;32.7614;50;22.7628;28.555;0;0;0;0;0;0;0;0;557;0;0;5;3282;522;0;0;0;3322;134;0;0;0;3710;96;0;0;0;3748;0;2;0
D:\_summer\projekts\20130626\testproject\13\01.bmp;91;49.7399;46.3244;42.8496;631;449;360;318;293;211;155;52;23;0;0;0;0;0;0;0;0;0;0;31.1366;36;22.7223;23.2371;0;0;0;0;0;0;0;0;444;0;0;0;3400;387;0;0;0;3457;0;0;0;0;3844;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\13\01.bmp;92;54.2656;49.7349;46.0874;363;197;72;70;66;61;22;21;0;0;0;0;0;0;0;0;0;0;0;26.1876;36;18.2345;20.7077;0;0;0;0;0;0;205;0;28;0;0;0;3816;4;0;0;0;3840;58;0;0;0;3786;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\13\01.bmp;93;47.9188;46.1147;43.1842;807;627;475;387;326;230;148;72;68;42;0;0;0;0;0;0;0;0;0;66.2786;180;65.4067;133.56;0;0;0;0;0;0;579;0;693;0;0;552;2599;614;0;0;520;2710;10;0;0;685;3149;0;0;0;565;3279;0;2;0
D:\_summer\projekts\20130626\testproject\13\01.bmp;94;54.2986;51.1137;47.6665;823;695;557;394;297;281;216;125;97;83;65;36;36;35;0;0;0;0;0;55.8881;60;53.85;54.891;0;0;0;0;0;0;446;0;731;0;0;320;2793;946;0;0;195;2703;639;0;0;267;2938;0;0;0;40;3804;0;2;0
D:\_summer\projekts\20130626\testproject\13\01.bmp;95;58.3663;53.6748;49.5736;443;104;29;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.6589;30;12.7178;12.7223;0;0;0;0;0;0;355;0;11;0;0;0;3833;111;0;0;0;3733;166;0;0;0;3678;0;0;0;0;3844;0;2;0
D:\_summer\projekts\20130626\testproject\13\01.bmp;96;38.8309;40.371;39.5747;817;686;398;342;168;95;95;78;0;0;0;0;0;0;0;0;0;0;0;110.016;180;84.575;109.841;0;0;0;0;0;0;489;0;859;0;18;1453;1514;639;0;0;1559;1646;1017;0;0;1682;1145;0;0;0;2502;1342;0;2;1
D:\_summer\projekts\20130626\testproject\13\01.bmp;97;46.9243;45.0338;42.5549;922;757;561;519;425;318;170;83;52;0;0;0;0;0;0;0;0;0;0;61.2994;0;70.079;78.587;0;0;0;0;0;0;0;0;1174;0;0;662;2008;1186;0;0;651;2007;122;0;0;1065;2657;127;0;0;651;3066;0;2;0
D:\_summer\projekts\20130626\testproject\13\01.bmp;98;47.6485;45.9131;43.8213;756;499;286;247;147;146;117;109;86;10;10;10;0;0;0;0;0;0;0;66.275;30;73.9199;80.1711;0;0;0;0;0;0;0;0;264;0;0;709;2871;261;0;0;640;2943;404;0;0;669;2771;198;0;0;551;3095;0;2;1
D:\_summer\projekts\20130626\testproject\13\01.bmp;99;66.6184;61.8124;57.711;804;641;549;538;484;425;379;368;280;277;263;249;245;205;187;171;158;156;17;36.9839;30;35.8735;34.7941;4;4;2;0;0;0;474;0;641;0;560;35;2608;526;0;916;5;2397;1319;0;738;0;1787;1702;0;675;0;1467;1;2;1
D:\_summer\projekts\20130626\testproject\14\01.bmp;0;50.2914;54.9901;57.2986;994;941;732;621;436;409;364;355;324;324;171;106;82;82;76;58;55;26;26;182.388;180;73.6471;74.9829;10;5;2;1;1;1;713;0;237;0;375;3231;1;587;0;558;2699;0;1003;0;664;2177;0;1014;0;481;2349;0;1;2;1
